# Time-averaged data for fix printave
# TimeStep v_temp v_etotal v_enthalpy v_density v_press v_vol v_pe
3070000 77.0402 -9.21113 -5.70767 1.3034 10466.7 183613 -9.44074
3071000 76.9832 -9.21132 -5.7086 1.30331 10463.9 183625 -9.44077
3072000 77.0176 -9.21052 -5.70814 1.30357 10464.9 183588 -9.44007
3073000 77.0733 -9.21012 -5.70844 1.30353 10462.5 183594 -9.43983
3074000 76.8829 -9.21182 -5.71023 1.30367 10463.3 183575 -9.44096
3075000 77.0214 -9.21092 -5.70839 1.30346 10464.4 183605 -9.44048
3076000 76.9494 -9.21048 -5.70963 1.30355 10460.2 183592 -9.43983
3077000 77.0234 -9.20932 -5.70762 1.30365 10463.5 183578 -9.43888
3078000 76.8891 -9.21103 -5.71038 1.30371 10460.8 183569 -9.44019
3079000 77.0954 -9.20957 -5.70974 1.30388 10459.7 183545 -9.43935
3080000 76.9775 -9.21026 -5.7092 1.30358 10461 183587 -9.43968
3081000 76.9039 -9.21032 -5.70983 1.30353 10458.9 183595 -9.43952
3082000 77.1127 -9.2094 -5.70869 1.30351 10459.4 183598 -9.43923
3083000 76.9345 -9.21072 -5.71071 1.30361 10458.1 183583 -9.44002
3084000 77.0572 -9.2102 -5.71012 1.30369 10458.9 183572 -9.43986
3085000 77.0426 -9.21048 -5.71078 1.30354 10456.6 183593 -9.4401
3086000 76.9338 -9.21216 -5.71184 1.30359 10458.9 183586 -9.44146
3087000 77.1388 -9.21089 -5.71073 1.30343 10457.1 183608 -9.4408
3088000 77.2146 -9.20991 -5.71075 1.30361 10455.6 183583 -9.44004
3089000 77.0523 -9.21133 -5.7116 1.30341 10455.7 183611 -9.44098
3090000 77.0005 -9.21172 -5.71178 1.30331 10455.5 183625 -9.44122
3091000 76.9468 -9.21152 -5.71178 1.30336 10455.3 183618 -9.44086
3092000 76.9572 -9.21175 -5.71231 1.30335 10454.3 183619 -9.44111
3093000 76.9152 -9.21092 -5.71236 1.30352 10453 183596 -9.44016
3094000 77.0118 -9.20962 -5.71165 1.30375 10453.1 183563 -9.43915
3095000 77.0015 -9.21069 -5.71249 1.30362 10452.8 183582 -9.44019
3096000 76.9569 -9.21129 -5.71394 1.30374 10451.2 183565 -9.44066
3097000 76.9174 -9.21132 -5.71304 1.30362 10453 183582 -9.44057
3098000 76.9346 -9.21089 -5.71354 1.30373 10451.1 183567 -9.44019
3099000 77.0229 -9.21118 -5.71413 1.30367 10449.7 183574 -9.44074
3100000 77.1649 -9.21002 -5.71206 1.30359 10451.8 183586 -9.44001
3101000 77.1096 -9.20922 -5.71238 1.30368 10449.2 183574 -9.43904
3102000 77.025 -9.20967 -5.71309 1.30372 10448.7 183568 -9.43924
3103000 77.0874 -9.20962 -5.71305 1.30368 10448.4 183573 -9.43937
3104000 76.9054 -9.21052 -5.71396 1.30368 10448.3 183574 -9.43973
3105000 76.9438 -9.21094 -5.71451 1.30369 10448 183572 -9.44027
3106000 77.0682 -9.21003 -5.71362 1.30349 10446.3 183600 -9.43972
3107000 77.0211 -9.21013 -5.71336 1.30357 10448.1 183589 -9.43969
3108000 76.8352 -9.2114 -5.7157 1.30365 10445.6 183577 -9.44041
3109000 76.9455 -9.21034 -5.71476 1.30366 10445.3 183576 -9.43967
3110000 76.9855 -9.21128 -5.71521 1.30365 10446.6 183578 -9.44073
3111000 77.0441 -9.21096 -5.7157 1.30356 10443.5 183590 -9.44058
3112000 77.105 -9.21054 -5.71463 1.30342 10444.3 183610 -9.44034
3113000 77.1625 -9.20992 -5.7147 1.30357 10443.4 183589 -9.4399
3114000 77.092 -9.21091 -5.71576 1.30365 10443.9 183577 -9.44068
3115000 77.0269 -9.21153 -5.71672 1.30351 10441.7 183598 -9.4411
3116000 76.9743 -9.21097 -5.71564 1.30355 10443.6 183591 -9.44038
3117000 77.0359 -9.2111 -5.71703 1.3036 10440.3 183585 -9.4407
3118000 77.1207 -9.21038 -5.71525 1.30352 10442.8 183596 -9.44024
3119000 77.1164 -9.2109 -5.7163 1.30337 10440 183617 -9.44074
3120000 77.1906 -9.20922 -5.71499 1.30349 10439.8 183601 -9.43928
3121000 77.0246 -9.21027 -5.71553 1.30354 10441.8 183593 -9.43984
3122000 76.975 -9.21113 -5.71817 1.30364 10437.2 183580 -9.44054
3123000 77.0223 -9.21097 -5.71743 1.30364 10439.1 183578 -9.44053
3124000 76.9243 -9.21165 -5.71855 1.30368 10438 183573 -9.44092
3125000 77.0583 -9.2098 -5.71736 1.30393 10438.1 183538 -9.43946
3126000 77.0016 -9.20999 -5.71756 1.30385 10437.4 183549 -9.43949
3127000 77.1411 -9.20925 -5.7173 1.30396 10436.8 183534 -9.43917
3128000 77.0403 -9.20983 -5.71804 1.30385 10435.5 183549 -9.43944
3129000 77.0025 -9.20961 -5.71788 1.30392 10435.8 183540 -9.43911
3130000 77.0217 -9.20888 -5.7175 1.30412 10436.4 183511 -9.43844
3131000 76.9317 -9.21042 -5.71973 1.30394 10432.9 183537 -9.43971
3132000 76.9513 -9.21058 -5.71852 1.3037 10435.1 183570 -9.43993
3133000 76.9824 -9.21093 -5.71923 1.30359 10433.1 183587 -9.44037
3134000 77.0122 -9.21043 -5.71825 1.30364 10435 183578 -9.43996
3135000 77.1342 -9.2099 -5.71869 1.30361 10431.8 183583 -9.4398
3136000 76.8588 -9.21192 -5.72092 1.30361 10431.2 183583 -9.44099
3137000 76.9156 -9.21193 -5.72023 1.30349 10432.3 183600 -9.44117
3138000 76.8667 -9.21204 -5.72103 1.30366 10431.6 183576 -9.44114
3139000 76.9926 -9.21185 -5.72105 1.30365 10430.9 183577 -9.44132
3140000 77.0467 -9.21047 -5.72077 1.30391 10429.7 183541 -9.4401
3141000 76.854 -9.21131 -5.72115 1.30378 10430 183559 -9.44037
3142000 77.0772 -9.20998 -5.71944 1.30358 10429.6 183587 -9.4397
3143000 77.0709 -9.21004 -5.71977 1.30351 10428.2 183598 -9.43974
3144000 76.9693 -9.21128 -5.72129 1.30372 10429 183568 -9.44068
3145000 77.146 -9.20992 -5.72037 1.30365 10427.2 183578 -9.43985
3146000 77.0269 -9.21132 -5.72164 1.30365 10427.5 183578 -9.4409
3147000 76.8656 -9.21234 -5.72261 1.30353 10426.7 183595 -9.44143
3148000 76.8533 -9.21148 -5.72185 1.30358 10426.8 183587 -9.44054
3149000 77.0181 -9.21174 -5.72284 1.30354 10424.4 183593 -9.44129
3150000 76.9968 -9.21154 -5.72288 1.30374 10425.2 183565 -9.44102
3151000 77.1113 -9.2107 -5.72191 1.30373 10425.5 183567 -9.44052
3152000 76.8717 -9.21158 -5.7233 1.30378 10424.4 183559 -9.4407
3153000 76.902 -9.21175 -5.7238 1.30368 10422.6 183574 -9.44095
3154000 76.9226 -9.21136 -5.72345 1.3039 10424.3 183543 -9.44063
3155000 76.9474 -9.2113 -5.72377 1.30378 10422.1 183560 -9.44064
3156000 76.9561 -9.21221 -5.72378 1.30364 10423.8 183578 -9.44158
3157000 76.9756 -9.21148 -5.72355 1.30351 10421.2 183598 -9.4409
3158000 76.9813 -9.21144 -5.72376 1.30356 10420.8 183590 -9.44088
3159000 77.0929 -9.21117 -5.72342 1.30341 10419.8 183612 -9.44094
3160000 77.0561 -9.21074 -5.72281 1.30336 10420 183618 -9.4404
3161000 76.8923 -9.21149 -5.72372 1.3035 10420.7 183598 -9.44066
3162000 77.104 -9.21116 -5.72381 1.30341 10418.6 183612 -9.44096
3163000 77.0905 -9.21099 -5.72407 1.30358 10418.8 183587 -9.44076
3164000 77.0831 -9.21095 -5.72447 1.30382 10419.3 183554 -9.44069
3165000 77.1203 -9.20967 -5.72434 1.3039 10416.6 183542 -9.43952
3166000 76.9678 -9.21036 -5.72481 1.30391 10417.3 183540 -9.43976
3167000 77.0377 -9.2104 -5.72495 1.3038 10416.1 183557 -9.44001
3168000 76.9316 -9.21145 -5.72637 1.30391 10415.9 183541 -9.44074
3169000 77.0454 -9.21139 -5.72489 1.30359 10417.6 183586 -9.44102
3170000 76.9696 -9.21211 -5.72723 1.30371 10413.7 183569 -9.44151
3171000 76.8792 -9.2122 -5.72625 1.30364 10416.3 183579 -9.44133
3172000 77.0043 -9.21151 -5.72618 1.30359 10414.2 183586 -9.44102
3173000 77.0044 -9.21078 -5.72607 1.3037 10413.1 183570 -9.44029
3174000 77.0754 -9.21121 -5.72588 1.30348 10413.2 183602 -9.44093
3175000 77.0838 -9.2104 -5.72526 1.30361 10413.6 183584 -9.44014
3176000 77.0346 -9.21155 -5.72649 1.30338 10411.6 183615 -9.44114
3177000 77.0733 -9.2107 -5.72567 1.30349 10412.4 183600 -9.44041
3178000 76.9823 -9.21062 -5.72551 1.30343 10412.1 183608 -9.44006
3179000 77.1515 -9.20912 -5.72495 1.30335 10408.7 183620 -9.43906
3180000 76.8803 -9.2125 -5.72797 1.30351 10411 183597 -9.44163
3181000 76.8972 -9.21253 -5.72813 1.30338 10409.6 183616 -9.44172
3182000 77.0093 -9.21133 -5.72733 1.30349 10409.3 183600 -9.44085
3183000 76.9639 -9.21148 -5.72721 1.30331 10408.7 183626 -9.44086
3184000 77.0671 -9.21079 -5.72642 1.30327 10408.7 183631 -9.44048
3185000 77.0221 -9.21206 -5.72822 1.30337 10407.9 183617 -9.44162
3186000 76.9088 -9.21239 -5.7279 1.30316 10408.1 183647 -9.44162
3187000 76.913 -9.21209 -5.72852 1.30321 10405.7 183640 -9.44132
3188000 76.9984 -9.21269 -5.7284 1.30307 10406.8 183660 -9.44218
3189000 76.8872 -9.21229 -5.72933 1.30335 10405 183620 -9.44144
3190000 77.0145 -9.21211 -5.72836 1.30314 10405.8 183649 -9.44164
3191000 77.1047 -9.21071 -5.72747 1.30317 10404.5 183645 -9.44051
3192000 77.1105 -9.21093 -5.7279 1.30326 10404.5 183633 -9.44075
3193000 77.0098 -9.21057 -5.72791 1.30342 10404.7 183611 -9.44009
3194000 76.8694 -9.21155 -5.72969 1.30356 10403.4 183591 -9.44065
3195000 77.0462 -9.21132 -5.72989 1.30356 10402.2 183590 -9.44095
3196000 77.116 -9.21026 -5.72844 1.30341 10402.1 183611 -9.44009
3197000 77.0208 -9.21151 -5.73012 1.30346 10401.3 183604 -9.44106
3198000 76.9818 -9.21157 -5.72992 1.30337 10401.3 183617 -9.44101
3199000 77.0209 -9.21134 -5.73002 1.30337 10400.3 183617 -9.4409
3200000 76.972 -9.2121 -5.73079 1.30342 10400.7 183611 -9.44151
3201000 76.9933 -9.21236 -5.73135 1.3034 10399.6 183613 -9.44184
3202000 77.0876 -9.21086 -5.73005 1.30357 10400.4 183588 -9.44062
3203000 77.0786 -9.21094 -5.73091 1.30359 10398.2 183586 -9.44066
3204000 77.0556 -9.21169 -5.73112 1.30334 10397.9 183621 -9.44135
3205000 77.0297 -9.21186 -5.73179 1.30359 10398.3 183586 -9.44144
3206000 76.824 -9.21341 -5.73335 1.30353 10397.8 183594 -9.44238
3207000 77.1536 -9.21087 -5.73177 1.30358 10395.4 183588 -9.44082
3208000 76.928 -9.21166 -5.73172 1.3035 10397.3 183598 -9.44094
3209000 77.0096 -9.21106 -5.73191 1.30353 10395.2 183594 -9.44058
3210000 76.8557 -9.21299 -5.73333 1.30352 10396.6 183596 -9.44206
3211000 77.074 -9.2114 -5.73236 1.30348 10394.4 183602 -9.44111
3212000 77.1075 -9.2117 -5.73272 1.30341 10393.7 183611 -9.44151
3213000 77.017 -9.21106 -5.73242 1.30349 10393.3 183600 -9.4406
3214000 77.1779 -9.21024 -5.73215 1.30368 10393.1 183573 -9.44026
3215000 77.1086 -9.21073 -5.73234 1.30363 10393.6 183581 -9.44055
3216000 77.0626 -9.21158 -5.73373 1.30357 10391.5 183589 -9.44126
3217000 77.2156 -9.21085 -5.73331 1.30365 10391.2 183578 -9.44098
3218000 77.1205 -9.21106 -5.73314 1.30351 10391.3 183598 -9.44091
3219000 77.2725 -9.20933 -5.73119 1.30352 10392 183596 -9.43964
3220000 76.9629 -9.21091 -5.73407 1.30379 10390.3 183558 -9.44029
3221000 77.1081 -9.21063 -5.73369 1.30368 10389.7 183573 -9.44045
3222000 76.8213 -9.21236 -5.73557 1.30355 10388.2 183592 -9.44132
3223000 77.1882 -9.21034 -5.73314 1.30355 10389.4 183592 -9.4404
3224000 77.1758 -9.2113 -5.73469 1.30355 10387.7 183592 -9.44131
3225000 77.0503 -9.21183 -5.73488 1.30355 10388.7 183591 -9.44147
3226000 77.1616 -9.21092 -5.73411 1.30346 10387.6 183604 -9.44089
3227000 77.0545 -9.21067 -5.73436 1.30345 10386 183606 -9.44033
3228000 77.1129 -9.21061 -5.73493 1.3036 10385.4 183584 -9.44044
3229000 77.113 -9.21126 -5.73539 1.30364 10386.2 183579 -9.44109
3230000 76.9799 -9.21176 -5.7359 1.30351 10385.2 183597 -9.44119
3231000 77.0829 -9.2113 -5.73533 1.30344 10384.9 183607 -9.44105
3232000 77.102 -9.21139 -5.73491 1.30325 10384.9 183634 -9.44119
3233000 77.0115 -9.21284 -5.73715 1.30336 10383.5 183618 -9.44237
3234000 77 -9.21288 -5.73681 1.30319 10383.3 183642 -9.44238
3235000 77.0669 -9.21151 -5.73589 1.30323 10382.2 183636 -9.4412
3236000 76.8362 -9.21229 -5.73659 1.30322 10382.4 183638 -9.4413
3237000 77.1107 -9.21074 -5.73555 1.30337 10382.1 183616 -9.44056
3238000 76.9212 -9.21122 -5.73669 1.30355 10381.5 183591 -9.44048
3239000 76.8968 -9.21266 -5.73793 1.30335 10380.4 183620 -9.44184
3240000 77.1067 -9.21173 -5.73706 1.30325 10379.5 183635 -9.44154
3241000 77.1549 -9.21049 -5.73641 1.30354 10380.1 183593 -9.44045
3242000 77.1238 -9.21077 -5.73719 1.3037 10379.9 183570 -9.44063
3243000 76.9904 -9.21201 -5.73869 1.30367 10378.9 183574 -9.44147
3244000 77.2205 -9.21044 -5.73734 1.30375 10378.8 183563 -9.4406
3245000 76.9352 -9.21181 -5.73879 1.30363 10377.6 183580 -9.44111
3246000 76.9565 -9.21158 -5.73837 1.30351 10377.2 183597 -9.44094
3247000 77.1248 -9.2104 -5.73721 1.30347 10376.9 183603 -9.44026
3248000 76.8958 -9.2128 -5.73998 1.30345 10375.6 183605 -9.44199
3249000 77.0181 -9.21109 -5.73882 1.30358 10375 183587 -9.44064
3250000 76.963 -9.21144 -5.73906 1.3037 10376.2 183571 -9.44083
3251000 76.9899 -9.21162 -5.73962 1.30347 10373.3 183603 -9.44109
3252000 77.0741 -9.21144 -5.73915 1.30347 10374.2 183602 -9.44116
3253000 76.8795 -9.21238 -5.7399 1.30355 10375.4 183592 -9.44151
3254000 76.9644 -9.21251 -5.74117 1.30355 10371.9 183592 -9.4419
3255000 76.9178 -9.21192 -5.74047 1.3037 10373.5 183571 -9.44116
3256000 77.0395 -9.21119 -5.73975 1.30363 10372.9 183581 -9.4408
3257000 77.0194 -9.21129 -5.74049 1.30363 10370.9 183581 -9.44084
3258000 76.9105 -9.21255 -5.74155 1.30351 10370.6 183597 -9.44178
3259000 77.1097 -9.21085 -5.73958 1.30352 10371.5 183596 -9.44067
3260000 76.9582 -9.21184 -5.74078 1.30342 10370.1 183609 -9.44121
3261000 76.908 -9.21262 -5.74157 1.30338 10369.7 183616 -9.44184
3262000 77.1366 -9.21219 -5.74065 1.30319 10369.7 183642 -9.44209
3263000 77.098 -9.21059 -5.74003 1.30344 10368.8 183607 -9.44037
3264000 77.0501 -9.21177 -5.74086 1.30336 10369.2 183618 -9.44141
3265000 76.9978 -9.21265 -5.74271 1.30336 10366.3 183618 -9.44214
3266000 77.0069 -9.21197 -5.74131 1.30335 10368.3 183620 -9.44149
3267000 77.0555 -9.21121 -5.74168 1.30351 10366.2 183598 -9.44087
3268000 77.08 -9.21178 -5.74176 1.30329 10366 183628 -9.44151
3269000 77.0161 -9.21225 -5.74249 1.30341 10366.1 183612 -9.44179
3270000 77.0788 -9.2126 -5.7424 1.30317 10365.5 183646 -9.44233
3271000 77.1267 -9.21369 -5.74381 1.3032 10364.8 183641 -9.44356
3272000 77.0464 -9.2134 -5.74423 1.30328 10363.3 183629 -9.44303
3273000 76.8613 -9.21341 -5.74403 1.30346 10365.4 183604 -9.44249
3274000 77.0786 -9.21273 -5.74395 1.30325 10362 183634 -9.44246
3275000 76.8811 -9.21294 -5.74421 1.30339 10362.9 183614 -9.44208
3276000 76.9909 -9.21202 -5.74333 1.30335 10362.5 183619 -9.44149
3277000 76.884 -9.21292 -5.74419 1.30334 10362.4 183622 -9.44207
3278000 77.0335 -9.21218 -5.74406 1.30331 10360.4 183625 -9.44178
3279000 76.936 -9.21284 -5.7449 1.30351 10361.5 183597 -9.44214
3280000 76.8873 -9.21283 -5.7452 1.30342 10359.8 183610 -9.44199
3281000 76.8976 -9.21267 -5.74518 1.30354 10360.4 183593 -9.44186
3282000 77.1361 -9.21192 -5.7444 1.30326 10358.3 183632 -9.44182
3283000 76.9235 -9.21288 -5.74477 1.30319 10359.4 183643 -9.44215
3284000 77.0315 -9.21259 -5.74527 1.30312 10356.5 183652 -9.44218
3285000 77.0158 -9.21225 -5.74495 1.30326 10357.6 183632 -9.44179
3286000 76.8914 -9.21308 -5.74535 1.30323 10358.6 183637 -9.44225
3287000 76.9845 -9.21335 -5.74629 1.30327 10357 183631 -9.44279
3288000 77.0068 -9.21315 -5.74673 1.30333 10355.5 183623 -9.44267
3289000 76.9659 -9.21303 -5.74639 1.30337 10356.5 183618 -9.44242
3290000 77.1877 -9.21149 -5.7456 1.30339 10354.4 183614 -9.44155
3291000 77.0732 -9.21197 -5.74572 1.30337 10355.3 183617 -9.44168
3292000 77.1576 -9.21193 -5.74566 1.30322 10354.2 183638 -9.4419
3293000 76.9722 -9.21265 -5.74636 1.30323 10354.3 183637 -9.44206
3294000 77.0108 -9.21225 -5.74698 1.30337 10352.4 183617 -9.44178
3295000 76.9617 -9.21251 -5.7472 1.30339 10352.7 183614 -9.44189
3296000 76.9517 -9.21284 -5.74797 1.30341 10351.5 183612 -9.44219
3297000 77.0014 -9.21269 -5.74752 1.30344 10352.6 183608 -9.44219
3298000 76.8577 -9.21374 -5.74978 1.30362 10350.5 183582 -9.44281
3299000 76.9085 -9.21305 -5.74844 1.30351 10351.6 183597 -9.44227
3300000 77.0661 -9.21227 -5.74812 1.30353 10350.3 183595 -9.44196
3301000 77.0161 -9.21239 -5.74831 1.30336 10348.8 183618 -9.44193
3302000 77.1837 -9.21048 -5.74581 1.30327 10349.8 183632 -9.44052
3303000 77.0666 -9.21117 -5.7475 1.30344 10348.2 183607 -9.44086
3304000 76.9557 -9.21215 -5.74834 1.30333 10347.7 183623 -9.44151
3305000 76.9039 -9.21342 -5.74936 1.30338 10348.9 183615 -9.44263
3306000 76.9955 -9.21249 -5.74896 1.30337 10347.2 183617 -9.44197
3307000 77.1281 -9.21133 -5.74784 1.30331 10346.6 183625 -9.44121
3308000 77.0757 -9.21204 -5.74863 1.30329 10346.2 183628 -9.44176
3309000 76.9495 -9.21235 -5.74929 1.3034 10346 183613 -9.44169
3310000 77.1166 -9.21118 -5.74791 1.30327 10345.6 183631 -9.44102
3311000 76.9328 -9.21229 -5.75034 1.30345 10343.1 183605 -9.44158
3312000 76.9697 -9.21203 -5.74901 1.3034 10346 183613 -9.44144
3313000 77.0733 -9.21201 -5.7492 1.30312 10343 183652 -9.44172
3314000 76.8766 -9.21285 -5.75085 1.30343 10343.1 183608 -9.44197
3315000 76.8775 -9.21261 -5.75028 1.30336 10343.5 183619 -9.44174
3316000 76.8476 -9.21345 -5.75128 1.30318 10341.6 183643 -9.44249
3317000 76.8734 -9.21344 -5.75138 1.30326 10341.9 183633 -9.44255
3318000 77.083 -9.21308 -5.75105 1.30324 10341.7 183635 -9.44282
3319000 76.8369 -9.21404 -5.75288 1.30327 10339.4 183631 -9.44305
3320000 76.9204 -9.2136 -5.7523 1.30332 10340.1 183625 -9.44285
3321000 76.7755 -9.21408 -5.75244 1.30326 10340.6 183633 -9.44291
3322000 76.995 -9.21352 -5.75182 1.30319 10340.3 183642 -9.443
3323000 77.0341 -9.21285 -5.75202 1.30311 10337 183654 -9.44244
3324000 77.1088 -9.2128 -5.75143 1.30307 10338.4 183659 -9.44262
3325000 77.053 -9.2125 -5.75143 1.30311 10337.8 183654 -9.44215
3326000 77.2307 -9.21179 -5.75059 1.30305 10337.7 183662 -9.44197
3327000 76.939 -9.21447 -5.75358 1.30298 10336.3 183672 -9.44378
3328000 76.9885 -9.21336 -5.75216 1.30287 10336.2 183688 -9.44282
3329000 77.0027 -9.21336 -5.75245 1.30302 10336.6 183666 -9.44286
3330000 76.9098 -9.21389 -5.75406 1.30297 10332.9 183674 -9.44312
3331000 77.0557 -9.21289 -5.75155 1.3028 10336.2 183697 -9.44255
3332000 77.1457 -9.21117 -5.75137 1.30301 10333.2 183668 -9.4411
3333000 76.9785 -9.21173 -5.75109 1.30301 10335.7 183667 -9.44116
3334000 76.9647 -9.21269 -5.75255 1.30278 10332.4 183700 -9.44208
3335000 76.9855 -9.21379 -5.75384 1.3029 10332.8 183683 -9.44324
3336000 77.1727 -9.21211 -5.75241 1.30285 10331.6 183691 -9.44212
3337000 76.8989 -9.21387 -5.75442 1.30291 10331.4 183682 -9.44306
3338000 77.0068 -9.21336 -5.75411 1.303 10331.4 183670 -9.44287
3339000 77.0592 -9.2129 -5.75325 1.3029 10331.9 183683 -9.44257
3340000 77.1139 -9.21288 -5.75384 1.30293 10330.3 183679 -9.44271
3341000 77.1347 -9.21363 -5.75428 1.30274 10329.7 183706 -9.44352
3342000 77.0666 -9.21337 -5.75428 1.30273 10328.8 183708 -9.44306
3343000 77.0384 -9.21374 -5.75512 1.30285 10328.5 183690 -9.44335
3344000 76.9494 -9.21414 -5.75588 1.30295 10328.1 183676 -9.44348
3345000 76.9547 -9.21376 -5.75511 1.3029 10328.9 183684 -9.44312
3346000 76.9757 -9.21343 -5.75572 1.303 10326.9 183670 -9.44285
3347000 76.927 -9.21353 -5.75524 1.30279 10326.9 183699 -9.4428
3348000 76.9499 -9.21306 -5.75562 1.3029 10325.3 183683 -9.44241
3349000 77.0325 -9.21272 -5.75463 1.30276 10326.1 183704 -9.44231
3350000 76.9198 -9.21412 -5.75656 1.30285 10325.2 183691 -9.44337
3351000 76.8414 -9.2139 -5.75633 1.30293 10325.9 183679 -9.44292
3352000 77.0298 -9.21289 -5.75665 1.30299 10322.4 183671 -9.44248
3353000 77.0385 -9.21326 -5.75651 1.30304 10324.3 183663 -9.44287
3354000 77.1026 -9.21253 -5.75551 1.30292 10324.2 183680 -9.44233
3355000 77.0074 -9.2125 -5.75653 1.30317 10323.1 183645 -9.44202
3356000 77.0466 -9.21283 -5.75696 1.30295 10321 183676 -9.44246
3357000 77.1734 -9.21141 -5.75528 1.30307 10322.7 183659 -9.44142
3358000 76.9739 -9.21356 -5.75749 1.30286 10320.8 183690 -9.44297
3359000 77.0538 -9.21282 -5.7567 1.30285 10320.9 183691 -9.44247
3360000 77.0983 -9.21239 -5.75699 1.30293 10319.5 183679 -9.44218
3361000 77.1255 -9.2123 -5.75679 1.30296 10320 183675 -9.44217
3362000 76.7953 -9.21352 -5.75832 1.30301 10319.4 183668 -9.4424
3363000 76.9561 -9.21171 -5.7577 1.30327 10317.9 183631 -9.44107
3364000 77.1228 -9.21099 -5.7559 1.303 10319 183670 -9.44085
3365000 77.0191 -9.21272 -5.75739 1.30269 10317.3 183712 -9.44228
3366000 77.0475 -9.21251 -5.75752 1.30277 10316.9 183702 -9.44214
3367000 77.0318 -9.21232 -5.7575 1.30286 10317.1 183689 -9.44191
3368000 76.89 -9.21361 -5.75903 1.30294 10317 183678 -9.44277
3369000 76.9518 -9.21273 -5.75836 1.30284 10315.6 183692 -9.44208
3370000 77.0475 -9.21384 -5.75882 1.3026 10315.7 183725 -9.44347
3371000 76.8965 -9.21455 -5.76031 1.30268 10314 183714 -9.44374
3372000 77.0124 -9.21297 -5.75922 1.30292 10314.5 183680 -9.4425
3373000 76.9947 -9.21328 -5.75922 1.30275 10314 183705 -9.44276
3374000 76.8832 -9.21456 -5.76088 1.30279 10313.2 183699 -9.4437
3375000 77.0385 -9.21255 -5.75934 1.30293 10312.9 183679 -9.44216
3376000 77.1001 -9.21333 -5.76023 1.30302 10313.2 183667 -9.44312
3377000 77.0141 -9.21316 -5.76065 1.30299 10311.3 183670 -9.44269
3378000 77.0729 -9.21318 -5.76113 1.30303 10310.2 183665 -9.44289
3379000 77.1415 -9.21297 -5.75936 1.30256 10311.2 183731 -9.44288
3380000 76.8759 -9.21486 -5.76171 1.30263 10310.3 183722 -9.44398
3381000 77.0752 -9.21392 -5.76088 1.30258 10309.6 183729 -9.44364
3382000 77.0019 -9.21373 -5.76103 1.30273 10309.8 183707 -9.44323
3383000 76.9876 -9.21358 -5.76098 1.30265 10308.8 183719 -9.44304
3384000 77.0549 -9.21274 -5.7608 1.30273 10307.5 183707 -9.44239
3385000 76.9392 -9.21323 -5.76152 1.30293 10308.4 183679 -9.44254
3386000 77.0157 -9.21271 -5.76134 1.3029 10307.1 183683 -9.44225
3387000 77.0752 -9.213 -5.76148 1.30269 10305.9 183713 -9.44272
3388000 77.1807 -9.21192 -5.75982 1.30261 10307 183725 -9.44195
3389000 76.8546 -9.21363 -5.76231 1.3026 10304.6 183726 -9.44269
3390000 77.0864 -9.21214 -5.76026 1.30267 10306.9 183716 -9.44189
3391000 76.9581 -9.21301 -5.76244 1.30283 10304.2 183693 -9.44238
3392000 77.1087 -9.21237 -5.76095 1.30251 10304.2 183738 -9.44219
3393000 77.0999 -9.21231 -5.76144 1.30272 10304.3 183708 -9.4421
3394000 77.1256 -9.21229 -5.76215 1.30286 10303.2 183688 -9.44215
3395000 77.0631 -9.21289 -5.76221 1.30262 10302.9 183723 -9.44257
3396000 77.0917 -9.21325 -5.76267 1.30259 10302.3 183727 -9.44301
3397000 76.9691 -9.21389 -5.76305 1.30231 10300.9 183766 -9.4433
3398000 77.17 -9.21259 -5.7615 1.30239 10302.3 183755 -9.44259
3399000 77.0456 -9.21201 -5.76185 1.3026 10301.2 183725 -9.44164
3400000 76.9515 -9.21249 -5.76358 1.30265 10297.9 183719 -9.44184
3401000 77.048 -9.21155 -5.76197 1.30287 10301.6 183688 -9.44119
3402000 77.0047 -9.21362 -5.76394 1.30267 10300.2 183716 -9.44312
3403000 76.9054 -9.21435 -5.76441 1.30226 10297.9 183773 -9.44357
3404000 77.0674 -9.21331 -5.76361 1.30232 10297.5 183765 -9.443
3405000 77.0833 -9.21269 -5.76311 1.30244 10298.1 183748 -9.44243
3406000 76.8969 -9.21477 -5.76516 1.30229 10297.1 183769 -9.44395
3407000 77.0168 -9.21273 -5.76351 1.30241 10296.8 183752 -9.44227
3408000 76.8919 -9.21406 -5.76522 1.30242 10295.8 183752 -9.44323
