# Time-averaged data for fix printave
# TimeStep v_temp v_strain v_sigmayy v_sigmazz v_sigmayz v_etotal v_pe v_ke v_enthalpy v_density v_press
203000 77.0105 0.10125 -0.152056 -0.151977 0.228427 -76821.5 -78657.7 1836.2 -71335.7 0.954591 1500.43
204000 76.8743 0.10175 -0.151912 -0.151881 0.229553 -76825.3 -78658.3 1832.95 -71343.7 0.954719 1499.48
205000 77.046 0.10225 -0.15202 -0.152045 0.231475 -76811.4 -78648.4 1837.05 -71328.5 0.95467 1499.73
206000 77.0896 0.10275 -0.152064 -0.151969 0.231794 -76803.1 -78641.2 1838.09 -71316.4 0.95465 1500.76
207000 77.0652 0.10325 -0.151866 -0.151959 0.231712 -76802 -78639.5 1837.5 -71321.9 0.954789 1499.19
208000 76.9317 0.10375 -0.151999 -0.15192 0.229812 -76805.1 -78639.4 1834.32 -71323.4 0.955008 1499.95
209000 76.9644 0.10425 -0.152105 -0.152092 0.230611 -76800 -78635.1 1835.1 -71316.5 0.95501 1500.47
210000 76.9397 0.10475 -0.151803 -0.151954 0.233241 -76798.2 -78632.7 1834.51 -71317.9 0.954908 1499.41
211000 76.834 0.10525 -0.152088 -0.152063 0.232868 -76798.4 -78630.4 1831.99 -71315.8 0.955099 1500.32
212000 76.9305 0.10575 -0.152171 -0.152064 0.234119 -76791.7 -78626 1834.29 -71307.4 0.9552 1500.96
213000 76.9557 0.10625 -0.15184 -0.151951 0.233555 -76785.7 -78620.6 1834.89 -71305.5 0.955233 1499.9
214000 77.1375 0.10675 -0.152021 -0.151931 0.235298 -76770.8 -78610.1 1839.23 -71292 0.955283 1499.63
215000 76.9369 0.10725 -0.151825 -0.151923 0.235579 -76774.6 -78609 1834.44 -71297.2 0.955359 1499.31
216000 76.9242 0.10775 -0.152168 -0.152085 0.236752 -76769.4 -78603.5 1834.14 -71284.9 0.95551 1501.5
217000 77.0921 0.10825 -0.151841 -0.152007 0.238787 -76756.7 -78594.8 1838.14 -71279.7 0.955598 1499.58
